,Timestamp,City,Population,Country,Latitude,Longitude,Temperature,Temp_min,Temp_max,Pressure,Humidity,Visibility,Wind_speed,Wind_degree,Rain_1h,Rain_3h,Snow_1h,Snow_3h,Weather_ID,Weather_group,Description,Cloudiness,Sunrise,Sunset,Air_quality_index,CO,NO,NO2,O3,SO2,NH3,PM2_5,PM10
89,2023-12-13 17:00:02,Leeds,455123,GB,53.7965,-1.54785,4.21,3.12,5.74,1012,84,10000,4.63,340.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,1,270.37,0.01,11.14,45.42,2.15,0.53,0.85,1.32
90,2023-12-13 17:30:02,Leeds,455123,GB,53.7965,-1.54785,3.77,3.12,5.18,1013,85,10000,4.63,330.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,1,273.71,0.02,13.71,42.92,2.38,0.6,1.01,1.59
91,2023-12-13 18:00:02,Leeds,455123,GB,53.7965,-1.54785,3.77,2.58,5.18,1013,86,10000,5.14,340.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,1,273.71,0.02,13.71,42.92,2.38,0.6,1.01,1.59
92,2023-12-13 18:30:02,Leeds,455123,GB,53.7965,-1.54785,3.59,2.56,5.18,1013,86,10000,5.66,340.0,0.0,0.0,0.0,0.0,801,Clouds,few clouds,20,2023-12-13 08:15:37,2023-12-13 15:44:57,1,280.38,0.07,19.36,36.84,2.83,0.67,1.51,2.2
93,2023-12-13 19:00:02,Leeds,455123,GB,53.7965,-1.54785,3.37,2.56,4.63,1014,87,10000,5.14,340.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,1,280.38,0.07,19.36,36.84,2.83,0.67,1.51,2.2
94,2023-12-13 19:30:02,Leeds,455123,GB,53.7965,-1.54785,2.86,2.01,4.07,1014,89,10000,5.14,330.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,1,280.38,0.07,19.36,36.84,2.83,0.67,1.51,2.2
95,2023-12-13 20:00:02,Leeds,455123,GB,53.7965,-1.54785,2.69,2.03,3.88,1015,87,10000,3.09,310.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,1,293.73,0.28,28.1,25.75,3.64,0.78,2.57,3.41
96,2023-12-13 20:30:02,Leeds,455123,GB,53.7965,-1.54785,2.17,0.89,3.52,1015,88,10000,3.09,330.0,0.0,0.0,0.0,0.0,801,Clouds,few clouds,20,2023-12-13 08:15:37,2023-12-13 15:44:57,1,307.08,0.64,33.93,17.52,4.47,0.96,3.7,4.7
97,2023-12-13 21:00:02,Leeds,455123,GB,53.7965,-1.54785,1.99,0.89,3.52,1015,91,10000,3.6,270.0,0.0,0.0,0.0,0.0,801,Clouds,few clouds,20,2023-12-13 08:15:37,2023-12-13 15:44:57,1,307.08,0.64,33.93,17.52,4.47,0.96,3.7,4.7
98,2023-12-13 21:30:02,Leeds,455123,GB,53.7965,-1.54785,1.58,0.34,3.52,1015,89,10000,3.09,300.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,2,327.11,2.43,40.78,7.42,6.02,1.49,5.28,6.47
99,2023-12-13 22:00:02,Leeds,455123,GB,53.7965,-1.54785,2.15,1.88,2.96,1015,87,10000,2.57,280.0,0.0,0.0,0.0,0.0,801,Clouds,few clouds,20,2023-12-13 08:15:37,2023-12-13 15:44:57,2,327.11,2.43,40.78,7.42,6.02,1.49,5.28,6.47
100,2023-12-13 22:30:02,Leeds,455123,GB,53.7965,-1.54785,1.44,-0.12,2.96,1015,88,10000,3.09,280.0,0.0,0.0,0.0,0.0,800,Clear,clear sky,0,2023-12-13 08:15:37,2023-12-13 15:44:57,2,350.48,7.15,43.18,0.96,9.66,4.05,6.87,8.16
101,2023-12-13 23:00:02,Leeds,455123,GB,53.7965,-1.54785,1.17,0.75,2.83,1015,88,10000,3.09,280.0,0.0,0.0,0.0,0.0,800,Clear,clear sky,0,2023-12-13 08:15:40,2023-12-13 15:44:55,2,350.48,7.15,43.18,0.96,9.66,4.05,6.87,8.16
102,2023-12-13 23:30:02,Leeds,455123,GB,53.7965,-1.54785,1.43,-0.22,2.96,1016,83,10000,1.46,275.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,27,2023-12-13 08:15:37,2023-12-13 15:44:57,2,350.48,8.27,40.78,0.19,9.66,5.76,7.13,8.32
103,2023-12-14 00:00:02,Leeds,455123,GB,53.7965,-1.54785,1.14,-0.22,2.42,1016,83,10000,1.43,248.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,31,2023-12-13 08:15:37,2023-12-13 15:44:57,2,350.48,8.27,40.78,0.19,9.66,5.76,7.13,8.32
104,2023-12-14 00:30:02,Leeds,455123,GB,53.7965,-1.54785,1.22,-0.22,2.42,1016,83,10000,1.67,236.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-14 08:16:35,2023-12-14 15:44:54,1,333.79,4.97,36.67,0.56,7.63,5.51,6.4,7.39
105,2023-12-14 01:00:02,Leeds,455123,GB,53.7965,-1.54785,0.85,0.38,2.97,1016,84,10000,1.67,236.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-14 08:16:35,2023-12-14 15:44:54,1,333.79,4.97,36.67,0.56,7.63,5.51,6.4,7.39
106,2023-12-14 01:30:02,Leeds,455123,GB,53.7965,-1.54785,0.77,0.25,2.84,1016,84,10000,1.69,236.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-14 08:16:39,2023-12-14 15:44:53,1,323.77,2.15,34.96,1.86,4.77,2.72,5.97,6.86
107,2023-12-14 02:00:02,Leeds,455123,GB,53.7965,-1.54785,1.05,0.34,2.42,1016,84,10000,1.75,226.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-14 08:16:35,2023-12-14 15:44:54,1,323.77,2.15,34.96,1.86,4.77,2.72,5.97,6.86
108,2023-12-14 02:30:03,Leeds,455123,GB,53.7965,-1.54785,0.92,0.38,2.42,1016,84,10000,1.75,226.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-14 08:16:35,2023-12-14 15:44:54,1,327.11,1.09,38.04,3.49,3.64,0.92,6.42,7.33
109,2023-12-14 03:00:02,Leeds,455123,GB,53.7965,-1.54785,1.38,0.93,2.42,1016,85,10000,1.96,219.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-14 08:16:35,2023-12-14 15:44:54,1,327.11,1.09,38.04,3.49,3.64,0.92,6.42,7.33
110,2023-12-14 03:30:02,Leeds,455123,GB,53.7965,-1.54785,1.72,-0.12,3.53,1016,85,10000,2.0,198.0,0.0,0.0,0.0,0.0,601,Snow,snow,100,2023-12-14 08:16:35,2023-12-14 15:44:54,1,303.75,0.04,27.76,25.39,9.3,0.28,5.94,6.91
111,2023-12-14 04:00:02,Leeds,455123,GB,53.7965,-1.54785,1.79,1.49,3.53,1016,85,10000,2.04,195.0,0.0,0.0,0.0,0.0,601,Snow,snow,100,2023-12-14 08:16:35,2023-12-14 15:44:54,1,303.75,0.04,27.76,25.39,9.3,0.28,5.94,6.91
112,2023-12-14 04:30:02,Leeds,455123,GB,53.7965,-1.54785,1.59,0.92,3.53,1016,91,10000,2.0,198.0,0.0,0.0,0.0,0.0,601,Snow,snow,100,2023-12-14 08:16:35,2023-12-14 15:44:54,1,290.39,0.01,21.94,35.05,7.75,0.26,5.22,5.92
